activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,STATUS
,22435268,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCP(=O)(O)O,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '13.55', 'le': '0.29', 'lle': '3.64', 'sei': '4.14'}",CHEMBL4755932,,CHEMBL4755932,4.66,0,http://www.openphacts.org/units/Nanomolar,3515686,=,1,1,=,,IC50,nM,,21700.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,21700.0,inactive
,22435269,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CCOP(=O)(CCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12)OCC,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '12.13', 'le': '0.26', 'lle': '1.75', 'sei': '5.36'}",CHEMBL4752841,,CHEMBL4752841,4.86,0,http://www.openphacts.org/units/Nanomolar,3515687,=,1,1,=,,IC50,nM,,13890.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,13890.0,inactive
,22435271,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1C[C@@H]1n1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '20.41', 'le': '0.40', 'lle': '3.49', 'sei': '10.75'}",CHEMBL4750016,,CHEMBL4750016,5.92,0,http://www.openphacts.org/units/Nanomolar,3515689,=,1,1,=,,IC50,nM,,1190.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,1190.0,intermediate
,22435272,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1Cl,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '12.92', 'le': '0.26', 'lle': '1.10', 'sei': '8.79'}",CHEMBL4760146,,CHEMBL4760146,4.84,0,http://www.openphacts.org/units/Nanomolar,3515690,=,1,1,=,,IC50,nM,,14370.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,14370.0,inactive
,22435273,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccc(Cl)cc1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '13.99', 'le': '0.29', 'lle': '1.50', 'sei': '9.52'}",CHEMBL4748084,,CHEMBL4748084,5.24,0,http://www.openphacts.org/units/Nanomolar,3515691,=,1,1,=,,IC50,nM,,5710.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,5710.0,intermediate
,22435274,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccccn1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '17.75', 'le': '0.34', 'lle': '3.58', 'sei': '8.92'}",CHEMBL4755098,,CHEMBL4755098,6.06,0,http://www.openphacts.org/units/Nanomolar,3515692,=,1,1,=,,IC50,nM,,870.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,870.0,active
,22435275,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1cccnc1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '17.49', 'le': '0.34', 'lle': '3.49', 'sei': '8.78'}",CHEMBL4789412,,CHEMBL4789412,5.97,0,http://www.openphacts.org/units/Nanomolar,3515693,=,1,1,=,,IC50,nM,,1070.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,1070.0,intermediate
,22435276,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccncc1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '17.72', 'le': '0.34', 'lle': '3.57', 'sei': '8.90'}",CHEMBL4755584,,CHEMBL4755584,6.05,0,http://www.openphacts.org/units/Nanomolar,3515694,=,1,1,=,,IC50,nM,,890.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,890.0,active
,22435277,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CC(CCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)C1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '12.51', 'le': '0.25', 'lle': '2.15', 'sei': '6.20'}",CHEMBL4756117,,CHEMBL4756117,5.25,0,http://www.openphacts.org/units/Nanomolar,3515695,=,1,1,=,,IC50,nM,,5670.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,5670.0,intermediate
,22435278,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCCC1CCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '15.10', 'le': '0.30', 'lle': '2.92', 'sei': '8.99'}",CHEMBL4745295,,CHEMBL4745295,5.25,0,http://www.openphacts.org/units/Nanomolar,3515696,=,1,1,=,,IC50,nM,,5670.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,5670.0,intermediate
,22435279,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCN1CCCCC1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '16.76', 'le': '0.33', 'lle': '3.49', 'sei': '9.98'}",CHEMBL4762683,,CHEMBL4762683,5.82,0,http://www.openphacts.org/units/Nanomolar,3515697,=,1,1,=,,IC50,nM,,1510.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,1510.0,intermediate
,22435280,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCN1CCC(F)(F)CC1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '15.29', 'le': '0.31', 'lle': '3.28', 'sei': '10.05'}",CHEMBL4758964,,CHEMBL4758964,5.86,0,http://www.openphacts.org/units/Nanomolar,3515698,=,1,1,=,,IC50,nM,,1370.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,1370.0,intermediate
,22435281,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCN1CCOCC1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '16.57', 'le': '0.33', 'lle': '4.61', 'sei': '8.57'}",CHEMBL4776438,,CHEMBL4776438,5.79,0,http://www.openphacts.org/units/Nanomolar,3515699,=,1,1,=,,IC50,nM,,1630.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,1630.0,intermediate
,22435282,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CCN(CCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)CC1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '14.27', 'le': '0.28', 'lle': '4.08', 'sei': '8.40'}",CHEMBL4753166,,CHEMBL4753166,5.17,0,http://www.openphacts.org/units/Nanomolar,3515700,=,1,1,=,,IC50,nM,,6720.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,6720.0,intermediate
,22435283,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CCN(CCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)CC1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '12.79', 'le': '0.25', 'lle': '3.34', 'sei': '6.53'}",CHEMBL4756791,,CHEMBL4756791,5.74,0,http://www.openphacts.org/units/Nanomolar,3515701,=,1,1,=,,IC50,nM,,1840.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,1840.0,intermediate
,22435284,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCC1CCC(F)(F)CC1,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '14.51', 'le': '0.29', 'lle': '1.49', 'sei': '10.07'}",CHEMBL4791849,,CHEMBL4791849,5.55,0,http://www.openphacts.org/units/Nanomolar,3515702,=,1,1,=,,IC50,nM,,2830.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,2830.0,intermediate
,22435285,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,NCCOCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '9.75', 'le': '0.19', 'lle': '4.50', 'sei': '3.58'}",CHEMBL4784833,,CHEMBL4784833,5.27,0,http://www.openphacts.org/units/Nanomolar,3515703,=,1,1,=,,IC50,nM,,5360.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,5360.0,intermediate
,22435286,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)NCCOCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '8.57', 'le': '0.17', 'lle': '3.16', 'sei': '3.44'}",CHEMBL4778069,,CHEMBL4778069,5.49,0,http://www.openphacts.org/units/Nanomolar,3515704,=,1,1,=,,IC50,nM,,3220.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,3220.0,intermediate
,22435287,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,N[C@@H](CCC(=O)O)C(=O)NCCOCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '7.29', 'le': '0.14', 'lle': '4.76', 'sei': '2.29'}",CHEMBL4780772,,CHEMBL4780772,4.88,0,http://www.openphacts.org/units/Nanomolar,3515705,=,1,1,=,,IC50,nM,,13130.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,13130.0,inactive
,22435288,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)CC[C@H](N)C(=O)NCCOCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '6.93', 'le': '0.14', 'lle': '3.66', 'sei': '2.48'}",CHEMBL4762021,,CHEMBL4762021,5.03,0,http://www.openphacts.org/units/Nanomolar,3515706,=,1,1,=,,IC50,nM,,9400.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,9400.0,intermediate
,22435289,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,NCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '10.67', 'le': '0.21', 'lle': '4.55', 'sei': '3.84'}",CHEMBL4761447,,CHEMBL4761447,5.30,0,http://www.openphacts.org/units/Nanomolar,3515707,=,1,1,=,,IC50,nM,,5020.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,5020.0,intermediate
,22435290,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)NCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '9.29', 'le': '0.18', 'lle': '3.22', 'sei': '3.69'}",CHEMBL4798911,,CHEMBL4798911,5.54,0,http://www.openphacts.org/units/Nanomolar,3515708,=,1,1,=,,IC50,nM,,2880.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,2880.0,intermediate
,22435291,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4677385,"Inhibition of biotin-Ahx-CETFDPPLHSpTAI-NH2 binding to recombinant human full-length HA-EGFP-tagged Plk1 PBD expressed in HEK293A cells preincubated for 30 mins followed by biotin-Ahx-CETFDPPLHSpTAI-NH2 addition and measured after 1 hr by 3,3',5,5'-tetramethylbenzidine substrate based ELISA",B,,,BAO_0000190,BAO_0000219,cell-based format,NCCCCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,,,CHEMBL4673282,J Med Chem,2020.0,"{'bei': '13.57', 'le': '0.27', 'lle': '3.65', 'sei': '5.01'}",CHEMBL4787926,,CHEMBL4787926,5.52,0,http://www.openphacts.org/units/Nanomolar,3515709,=,1,1,=,,IC50,nM,,3040.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,uM,UO_0000065,,3040.0,intermediate
